id,name,text,trans
4001074010010,ルカ,────,
0000000000000,トレーナー,……うん\nさすがね,......嗯\n不愧是你呢
0000000000000,トレーナー,前回指摘したところ、\nしっかり改善されてる,上次指出的地方\n有很好地改善
4001074010020,ルカ,…………,
4001074010030,はるき,あ、あの……！,那，那个……！
4001074010040,はるき,リクエスト、してもいいかな……？,可以指点一下吗……？
4001074010041,ルカ＆羽那,……？,
4001074010050,はるき,ルカちゃん、今のところ\nもう一回……！,路加酱，刚才的地方\n再做一次…！
4001074010060,ルカ,…………,
4001074010070,羽那,あたしももう一回見たいなーっ,我也想再看一次呢—
4001074010071,羽那＆はるき,だめ？,不行吗？
4001074010080,ルカ,……────,
0000000000000,トレーナー,…………\nダメじゃないよねぇ？,.........\n不是不行吧？
4001074010090,ルカ,──\n──別に……,——\n——无所谓....
4001074010091,羽那＆はるき,──！,
0000000000000,トレーナー,……ふふふっ,.......呵呵
0000000000000,トレーナー,なんか……いいじゃない、コメティック\nユニットらしくなってる,总觉得....不错嘛，CoMETIK\n变得像个组合了
4001074010100,はるき,……！,
4001074010110,ルカ,──────……,
0000000000000,トレーナー,そういう空気感って\nステージ上にも出るからね,那种空气感\n也会在舞台上展现出来呢
0000000000000,トレーナー,ただ単純に、\n歌とダンスを練習するだけじゃ出せない──,只是单纯地\n做了唱歌跳舞练习不会展现出来的—
0000000000000,トレーナー,鈴木さん,铃木小姐
0000000000000,トレーナー,郁田さん,郁田小姐
0000000000000,トレーナー,そして、斑鳩さん,还有斑鸠小姐
0000000000000,トレーナー,この３人ならではの空気感\nそれこそが、コメティックのステージを作るんだよ,这三个人共有的空气感\n才能够制造属于cometik的舞台哦
4001074010120,ルカ,…………,
4001074010130,羽那,空気感──\n『バイブス』みたいな感じですか？,空气感—\n“氛围”那样的感觉吗？
0000000000000,トレーナー,あー、ふふ\nそうだね！,啊—呵呵\n是那样呢！
4001074010140,はるき,『グルーヴ』とかも近いですかね……？,接近“节奏（groove）”之类的吗……？
0000000000000,トレーナー,うんうん！,嗯嗯！
4001074010141,一同,ふふっ──！,呵呵——！
4001074010150,ルカ,…………,
0000000000000,トレーナー,──じゃあ、そのバイブスとグルーヴ\n次のライブでしっかり出せるように頑張っていこうね！,—那么为了在下次的演出\n展现这种“氛围感”和“团队”要加油了哦
4001074010151,羽那＆はるき,はいっ,好的
0000000000000,トレーナー,そのためにも、まずは\n斑鳩さん。さっきのところ、もう一度お願い,也是为了那个，首先\n拜托斑鸠小姐再来一次刚才的地方了
4001074010160,ルカ,……──,
0000000000000,プロデューサー,──追加でもう一枠、ですか,追加一组是吗？
0000000000000,イベントスタッフ,はい……,是的…
0000000000000,イベントスタッフ,２８３さんもご存知だとは思うんですが\n出演辞退のユニットが一組出てしまいまして,283应该也知晓了\n有一组出演的组合会辞退
0000000000000,イベントスタッフ,メンバーのうちのひとりが活動自粛とのことで……,因为成员里的一人在活动自肃……
0000000000000,プロデューサー,……ニュース、ネットで拝見しました\n３人組のユニットでしたよね？,……已经在新闻上看到了\n是三人组合对吧？
0000000000000,イベントスタッフ,ええ、残りのメンバーふたりでの\n出演も考えてくださっていたみたいなんですが,是的，剩下的两个组合成员\n也在考虑就这样出演的样子但
0000000000000,イベントスタッフ,歌もダンスも、ふたりだけでひとり分の穴を\n埋めることはできない、って判断になってしまったようで,目前的判断是歌曲和舞蹈\n仅靠两个人无法填上空缺的部分
0000000000000,プロデューサー,……あぁ,……啊
0000000000000,プロデューサー,人数が少ない分、カバーする負担は\n大きくなってしまいますもんね……,人数减少的部分容易\n给为其补上的成员带来不小的负担呢……
0000000000000,イベントスタッフ,はい……それで、その──\n２８３さんにお声がけさせていただいた次第です,是的……所以，那个—\n就看给283打招呼这边的情况了
0000000000000,プロデューサー,……ありがとうございます,……谢谢您
0000000000000,プロデューサー,弊社としても、コメティックに加えてもう一組\n出演させていただけるのなら、とても有難いと考えています,弊社这边，如果能在cometik的基础上\n追加一个组合出演的话，会非常感谢
0000000000000,プロデューサー,ただ……今からだと、ユニットメンバー全員の\nスケジュールの調整がなかなか難しくて,只是…现在开始的话\n调整全员的行程还是有点难度的
0000000000000,イベントスタッフ,いやぁ、ですよね……\n５人ユニットとかだとホント……,也是呢…\n五人组合的话真的很……
0000000000000,プロデューサー,そうですね……本番の日程だけじゃなくて\nライブに向けたレッスンの時間もとなると──,是那样呢……不只是正式出演的日程\n面向演出的练习时间也要——
0000000000000,プロデューサー,…………あ,……啊
0000000000000,イベントスタッフ,えっ？,诶？
0000000000000,プロデューサー,…………\nいや、すみません,……\n没有，很抱歉
0000000000000,プロデューサー,……まだ可能性の段階ですが\nもしかすると──,……虽然还在可能性的阶段\n但说不定—
0000000000000,プロデューサー,一組だけ、いけるかもしれません,有一组，说不定可以拿出来
0000000000000,プロデューサー,ふたり組のユニットが──,有二人组合——
info,game_event_communications/400107401.json,,
译者,AoiroEkiP,,
